9492433	0.64	0.1
9492706	0.53	0.18
9492911	'n/a'	0.2
9493116	'n/a'	0.27
9493322	0.74	0.16
9493458	0.96	0.2
9493615	0.96	0.25
9493855	'n/a'	0.26
9494095	'n/a'	0.24
9494336	0.96	0.12
9494522	1.17	0.19
9494749	'n/a'	0.17
9494976	'n/a'	0.25
9495203	0.74	0.16
9495263	0.85	0.15
9495452	1.17	0.26
9495717	'n/a'	0.56
9495983	1.28	0.24
9496158	1.17	0.15
9496355	'n/a'	0.16
9496552	'n/a'	0.28
9496749	'n/a'	0.18
9496947	0.96	0.22
9497122	0.85	0.2
9497327	0.74	0.25
9497500	1.17	0.26
9497860	0.64	0.26
9498063	1.49	0.24
9498265	1.06	0.25
9498518	'n/a'	0.41
9498772	1.6	0.14
9498954	1.06	0.24
9499174	1.06	0.15
9499372	0.96	0.36
9499616	0.96	0.36
9499892	0.85	0.29
9500173	0.85	0.13
9500343	0.96	0.12
9500536	'n/a'	0.06
9500729	1.17	0.17
9500948	0.64	0.35
9501117	1.17	0.31
9501304	'n/a'	0.27
9501491	'n/a'	0.28
9501679	0.74	0.16
9501887	'n/a'	0.33
9502095	'n/a'	0.2
9502305	0.85	0.09
9502591	0.85	0.15
9502761	0.85	0.18
9502949	'n/a'	0.63
9503137	'n/a'	0.48
9503326	1.49	0.19
9503482	0.74	0.05
9503634	1.28	0.23
9503846	1.38	0.47
9504032	'n/a'	0.49
9504218	1.17	0.16
9504425	'n/a'	0.25
9504632	'n/a'	0.32
9504841	0.96	0.28
9504980	0.53	0.3
9505180	'n/a'	0.49
9505381	0.74	0.3
9505558	1.06	0.2
9505760	0.74	0.24
9505931	0.53	0.2
9506130	'n/a'	0.19
9506329	'n/a'	0.25
9506530	0.74	0.16
9506613	0.53	0.16
9506879	'n/a'	0.38
9507146	0.96	0.07
9507384	'n/a'	0.22
9507622	'n/a'	0.32
9507862	1.28	0.1
9508125	'n/a'	0.25
9508388	0.96	0.19
9508547	1.17	0.13
9508737	0.64	0.14
9508812	0.53	0.21
9509000	0.85	0.2
9509189	1.28	0.2
9509397	0.96	0.17
9509535	0.85	0.17
9509787	1.17	0.44
9509985	'n/a'	0.73
9510183	'n/a'	0.42
9510382	1.28	0.59
9510556	1.49	0.22
9510818	'n/a'	0.38
9511081	0.64	0.11
9511290	0.64	0.15
9511532	'n/a'	0.11
9511774	0.64	0.2
9511972	0.53	0.08
9512210	0.96	0.14
9512393	0.53	0.18
9512586	'n/a'	0.14
9512779	'n/a'	0.13
9512972	1.17	0.07
9513162	1.17	0.23
9513365	'n/a'	0.39
9513568	'n/a'	0.28
9513771	'n/a'	0.13
9513974	'n/a'	0.08
9514177	'n/a'	0.18
9514380	'n/a'	0.42
9514585	1.06	0.35
9514754	1.28	0.18
9514937	1.17	0.23
9515100	0.74	0.31
9515378	1.7	0.41
9515602	'n/a'	0.26
9515826	'n/a'	0.38
9516050	'n/a'	0.29
9516275	1.28	0.2
9516469	1.81	0.24
9516672	0.96	0.19
9516885	'n/a'	0.2
9517098	0.64	0.14
9517196	0.74	0.15
9517448	'n/a'	0.16
9517700	0.74	0.09
9517905	0.85	0.19
9518093	'n/a'	0.38
9518281	'n/a'	0.51
9518469	'n/a'	0.27
9518657	1.06	0.24
9518920	0.96	0.11
9519146	'n/a'	0.16
9519372	'n/a'	0.21
9519598	'n/a'	0.45
9519825	1.7	0.41
9519996	0.64	0.2
9520252	'n/a'	0.26
9520509	0.64	0.24
9520812	1.06	0.05
9521014	0.74	0.25
9521285	1.28	0.29
9521599	1.28	0.22
9521816	0.96	0.34
9521913	0.64	0.35
9522092	2.13	0.22
9522355	'n/a'	0.48
9522618	0.53	0.34
9522724	0.74	0.52
9522950	'n/a'	0.53
9523176	'n/a'	0.23
9523403	0.53	0.11
9523602	0.53	0.1
9523766	0.74	0.11
9523999	1.06	0.11
9524186	0.96	0.34
9524421	0.96	0.14
9524596	1.7	0.31
9524861	'n/a'	0.58
9525127	1.6	0.44
9525303	1.28	0.44
9525499	1.38	0.12
9525709	1.06	0.29
9526073	1.17	0.38
9526274	'n/a'	0.06
9526475	'n/a'	0.11
9526678	0.96	0.32
9526895	'n/a'	0.27
9527113	0.96	0.22
9527272	0.64	0.18
9527379	0.96	0.27
9527649	0.64	0.28
9527889	0.64	0.12
9528126	'n/a'	0.2
9528364	0.96	0.05
9528585	'n/a'	0.17
9528806	'n/a'	0.22
9529027	0.85	0.12
9529369	0.85	0.19
9529578	0.85	0.15
9529732	0.64	0.22
9529975	'n/a'	0.28
9530219	0.74	0.23
9530403	1.06	0.13
9530610	'n/a'	0.24
9530817	'n/a'	0.26
9531026	1.6	0.05
9531229	2.13	0.59
9531585	0.96	0.24
9531766	0.74	0.11
9531991	0.96	0.2
9532186	1.06	0.15
9532352	1.38	0.13
9532557	0.64	0.31
9532823	1.06	0.24
9533027	'n/a'	0.39
9533231	'n/a'	0.14
9533435	0.85	0.17
9533620	'n/a'	0.16
9533805	'n/a'	0.09
9533990	'n/a'	0.25
9534176	0.74	0.2
9534379	1.6	0.52
9534625	0.96	0.14
9534810	'n/a'	0.16
9534996	0.64	0.15
9535275	0.53	0.13
9535510	0.64	0.09
9535695	'n/a'	0.09
9535880	'n/a'	0.1
9536065	'n/a'	0.25
9536250	'n/a'	0.6
9536435	'n/a'	0.48
9536624	1.7	0.56
9536844	2.55	0.18
9537075	'n/a'	0.46
9537306	'n/a'	0.51
9537537	0.64	0.31
9537755	1.17	0.1
9537945	0.85	0.2
9538156	'n/a'	0.32
9538368	0.85	0.24
9538655	1.91	0.42
9538950	0.53	0.1
9539173	'n/a'	0.12
9539396	0.53	0.17
9539624	'n/a'	0.09
9539852	'n/a'	0.29
9540081	1.06	0.18
9540271	'n/a'	0.16
9540461	'n/a'	0.1
9540651	'n/a'	0.16
9540841	'n/a'	0.2
9541031	'n/a'	0.13
9541223	0.64	0.1
9541442	'n/a'	0.1
9541661	'n/a'	0.15
9541880	'n/a'	0.2
9542099	'n/a'	0.16
9542322	0.85	0.06
9542522	'n/a'	0.3
9542722	'n/a'	0.28
9542922	'n/a'	0.38
9543123	1.7	0.17
9543303	1.28	0.56
9543549	0.85	0.46
9543734	'n/a'	0.24
9543919	'n/a'	0.29
9544104	'n/a'	0.24
9544289	'n/a'	0.49
9544474	'n/a'	0.48
9544662	0.96	0.2
9544837	0.85	0.25
9545044	'n/a'	0.14
9545251	'n/a'	0.13
9545460	0.64	0.1
9545737	0.53	0.14
9545960	'n/a'	0.18
9546184	0.53	0.14
9546416	'n/a'	0.14
9546648	'n/a'	0.18
9546881	0.96	0.28
9547136	0.74	0.15
9547369	'n/a'	0.44
9547603	0.85	0.28
9547771	0.85	0.2
9547998	0.85	0.14
9548223	0.64	0.2
9548576	0.53	0.19
9548727	1.17	0.19
9548996	'n/a'	0.55
9549266	0.74	0.22
9549527	'n/a'	0.32
9549789	0.96	0.21
9549973	0.64	0.15
9550308	0.64	0.1
9550561	0.74	0.25
9550871	0.96	0.18
9550979	0.53	0.16
9551235	'n/a'	0.37
9551491	0.85	0.63
9551822	1.06	0.35
9551981	0.85	0.29
9552201	'n/a'	0.61
9552421	'n/a'	0.18
9552641	1.38	0.57
9552839	'n/a'	0.35
9553037	0.96	0.3
9553256	'n/a'	0.31
9553475	'n/a'	0.46
9553694	'n/a'	0.71
9553913	'n/a'	0.32
9554133	1.28	0.25
9554344	1.49	0.36
9554632	0.96	0.18
9554810	0.64	0.16
9555053	0.85	0.22
9555280	'n/a'	0.3
9555507	1.06	0.27
9555652	0.74	0.29
9555805	1.38	0.45
9555991	'n/a'	0.51
9556177	'n/a'	0.29
9556364	1.6	0.28
9556579	1.28	0.26
9556773	'n/a'	0.26
9556967	'n/a'	0.33
9557161	'n/a'	0.12
9557355	'n/a'	0.13
9557549	'n/a'	0.11
9557743	'n/a'	0.07
9557937	'n/a'	0.08
9558131	'n/a'	0.45
9558325	0.64	0.19
9558532	'n/a'	0.46
9558739	'n/a'	0.31
9558946	'n/a'	0.14
9559156	0.64	0.14
9559385	0.74	0.23
9559671	0.64	0.06
9559898	'n/a'	0.32
9560125	'n/a'	0.29
9560354	1.49	0.14
9560566	0.85	0.48
9560935	1.38	0.52
9561297	0.64	0.48
9561473	1.38	0.28
9561649	0.74	0.31
9561859	0.85	0.25
9562218	0.85	0.19
9562433	0.53	0.37
9562636	'n/a'	0.45
9562840	1.06	0.5
9563009	2.87	0.42
9563199	1.81	0.66
9563359	1.28	0.47
9563542	2.23	0.33
9563762	2.66	0.71
9563943	2.87	0.27
9564134	3.83	0.66
9564321	'n/a'	0.82
9564508	'n/a'	0.87
9564696	1.6	0.59
9564915	'n/a'	0.37
9565134	'n/a'	0.15
9565353	'n/a'	0.26
9565573	0.74	0.25
9565741	1.06	0.24
9565932	'n/a'	0.27
9566123	0.74	0.5
9566347	'n/a'	0.36
9566571	'n/a'	0.62
9566796	1.81	0.15
9566933	1.38	0.22
9567157	'n/a'	0.38
9567381	'n/a'	0.48
9567605	1.06	0.08
9567805	1.49	0.19
9567969	0.64	0.12
9568173	'n/a'	0.41
9568377	'n/a'	0.42
9568581	'n/a'	0.4
9568785	0.64	0.22
9568997	0.85	0.01
9569262	'n/a'	0.19
9569528	0.64	0.29
9569726	1.06	0.23
9569945	'n/a'	0.51
9570164	'n/a'	0.47
9570384	0.74	0.3
9570561	1.28	0.23
9570761	0.74	0.41
9570970	'n/a'	0.14
9571180	1.7	0.15
9571369	1.28	0.36
9571573	0.96	0.49
9571762	1.38	0.76
9571970	'n/a'	0.98
9572178	'n/a'	0.75
9572386	'n/a'	0.44
9572594	'n/a'	0.81
9572802	'n/a'	0.74
9573015	2.23	0.71
9573184	1.91	0.35
9573408	1.7	1.08
9573620	'n/a'	1.01
9573833	3.51	0.66
9574046	1.81	0.43
9574356	3.51	0.57
9574584	1.6	0.46
9574791	'n/a'	0.71
9574999	1.06	0.45
9575245	0.96	0.67
9575401	1.7	0.66
9575577	1.28	0.56
9575792	'n/a'	0.69
9576008	1.91	0.75
9576200	2.23	0.69
9576560	1.91	0.8
9576752	1.81	0.63
9576952	'n/a'	0.67
9577152	'n/a'	0.58
9577352	1.91	0.64
9577548	1.7	0.49
9577689	1.17	0.52
9577901	'n/a'	0.8
9578114	1.91	0.64
9578287	2.23	0.49
9578532	'n/a'	0.78
9578778	1.06	0.64
9578877	1.49	0.68
9579028	0.74	0.6
9579221	'n/a'	0.72
9579414	1.91	0.48
9579623	3.3	0.63
9579806	2.45	0.77
9580024	1.91	0.61
9580180	1.17	0.41
9580438	2.34	0.47
9580639	1.81	0.16
9580891	'n/a'	0.72
9581143	1.91	0.78
9581328	2.98	1.2
9581520	2.34	1.27
9581753	'n/a'	0.73
9581986	'n/a'	0.67
9582221	1.81	0.39
9582451	'n/a'	0.68
9582682	1.38	0.63
9582900	2.66	0.47
9583069	0.64	0.57
9583126	1.38	0.56
9583320	2.34	0.44
9583539	0.64	0.84
9583876	2.77	0.71
9584090	1.17	0.79
9584308	2.34	0.72
9584481	2.23	0.41
9584694	1.6	0.79
9584871	2.77	0.72
9585065	2.87	0.46
9585327	'n/a'	0.94
9585590	1.81	0.66
9585859	2.66	0.33
9586048	2.55	0.16
9586250	'n/a'	0.53
9586452	'n/a'	1.12
9586654	'n/a'	0.81
9586859	1.17	1.01
9586923	0.74	0.84
9587053	2.55	0.53
9587253	1.28	0.88
9587443	'n/a'	0.96
9587634	1.49	0.8
9587964	1.49	0.38
9588192	1.7	0.74
9588375	2.45	0.76
9588574	2.02	0.63
9588798	0.96	0.58
9588991	1.7	0.72
9589179	'n/a'	0.7
9589368	1.06	0.49
9589519	2.23	0.29
9589685	2.23	0.37
9589900	'n/a'	0.69
9590115	'n/a'	0.63
9590332	0.53	0.74
9590548	'n/a'	0.65
9590764	1.91	0.39
9590954	1.17	0.48
9590991	1.17	0.52
9591164	1.6	0.62
9591370	'n/a'	0.76
9591576	'n/a'	0.7
9591784	1.28	0.33
9592118	1.28	0.54
9592287	0.85	0.3
9592467	1.49	0.5
9592642	1.38	0.56
9592734	0.64	0.55
9592921	'n/a'	0.81
9593108	'n/a'	0.88
9593295	3.4	0.74
9593508	1.7	0.91
9593708	'n/a'	0.83
9593909	1.7	0.81
9594115	2.55	0.33
9594282	2.87	0.61
9594529	0.96	0.7
9594608	0.74	0.63
9594802	'n/a'	1.09
9594996	'n/a'	0.92
9595190	'n/a'	1.02
9595387	2.34	0.92
9595572	'n/a'	0.1
9645831	'n/a'	0.74
9646020	1.06	0.64
9646178	2.23	0.61
9646391	1.06	1.14
9646566	1.81	0.86
9646740	1.6	0.49
9646944	1.49	0.66
9647116	3.08	0.83
9647480	1.06	0.65
9647722	1.06	0.67
9647936	'n/a'	0.71
9648150	'n/a'	0.49
9648366	2.02	0.53
9648553	'n/a'	0.98
9648740	'n/a'	1.24
9648927	'n/a'	0.67
9649115	2.98	0.65
9649312	1.28	0.72
9649653	2.23	0.54
9649877	1.28	0.76
9650064	'n/a'	0.95
9650251	'n/a'	0.78
9650439	0.96	0.76
9650631	2.02	0.58
9650920	1.7	0.54
9651020	1.17	0.53
9651256	'n/a'	0.76
9651492	'n/a'	1.27
9651728	1.06	0.78
9651973	'n/a'	0.62
9652218	2.98	0.86
9652427	2.66	0.64
9652631	1.91	1.01
9652864	'n/a'	0.78
9653097	1.81	0.85
9653317	0.96	0.77
9653503	'n/a'	1.21
9653689	2.02	0.67
9653934	'n/a'	1.08
9654179	'n/a'	1.13
9654425	3.62	0.54
9654667	1.7	1.32
9654936	1.28	0.9
9655090	1.7	1.2
9655313	1.6	0.9
9655493	3.19	0.53
9655652	2.02	0.47
9655856	'n/a'	0.93
9656061	2.34	0.83
9656231	2.13	0.77
9656491	'n/a'	0.78
9656752	0.96	0.84
9656863	0.53	0.76
9656953	1.28	0.72
9657056	1.28	0.68
9657132	0.64	0.64
9657384	'n/a'	1.0
9657637	1.91	0.79
9657808	1.28	0.61
9658010	'n/a'	0.83
9658212	1.7	0.69
9658338	1.28	0.81
9658554	'n/a'	0.82
9658771	1.38	0.8
9659007	1.49	0.67
9659278	0.64	0.69
9659374	1.17	0.46
9659477	1.7	0.44
9659690	1.49	0.76
9659895	'n/a'	0.61
9660101	1.6	0.76
9660324	4.25	0.84
9660551	'n/a'	0.84
9660778	'n/a'	0.83
9661006	1.28	0.59
9661309	0.74	0.65
9661521	'n/a'	0.65
9661734	3.08	0.54
9661900	2.13	0.23
9662085	3.51	0.73
9662270	3.08	0.69
9662464	2.66	0.59
9662672	2.02	0.59
9662850	3.08	0.62
9663050	2.77	0.55
9663224	2.13	0.55
9663587	2.02	0.73
9663783	3.4	0.89
9663958	1.28	0.53
9664156	'n/a'	0.89
9664354	'n/a'	0.51
9664552	1.6	0.55
9664657	0.85	0.5
9664737	1.49	0.54
9664924	'n/a'	0.81
9665111	'n/a'	0.48
9665300	3.62	0.46
9665514	2.23	0.5
9665725	1.38	0.75
9665920	'n/a'	0.88
9666116	1.81	0.75
9666318	1.6	0.69
9666502	2.98	0.77
9666696	'n/a'	0.81
9666891	1.81	0.95
9667126	1.28	0.94
9667351	'n/a'	0.74
9667576	1.49	0.61
9667680	1.81	0.47
9667896	'n/a'	0.81
9668112	'n/a'	0.98
9668328	'n/a'	1.18
9668547	0.85	0.87
9668601	1.81	0.91
9668737	1.17	0.79
9668799	1.91	0.67
9669012	'n/a'	0.87
9669225	'n/a'	0.66
9669438	1.17	0.62
9669610	1.91	0.87
9669823	1.06	0.53
9670003	3.62	0.83
9670188	2.87	0.64
9670398	1.17	0.91
9670691	1.28	0.71
9670881	'n/a'	0.58
9671071	2.34	0.27
9671272	'n/a'	0.81
9671473	1.6	0.48
9671600	0.74	0.51
9671674	2.77	0.7
9671845	2.55	0.78
9671993	2.13	0.56
9672242	'n/a'	1.05
9672491	1.38	0.5
9672724	1.81	0.65
9673042	1.38	0.79
9673228	'n/a'	0.85
9673415	1.7	0.69
9673605	4.68	0.68
9673797	'n/a'	0.93
9673989	'n/a'	1.14
9674181	2.45	0.89
9674378	'n/a'	1.05
9674575	'n/a'	0.58
9674774	3.4	0.85
9674999	1.17	0.74
9675135	1.17	0.79
9675335	'n/a'	1.27
9675536	1.49	0.74
9675723	2.34	0.58
9675925	0.96	0.58
9676084	1.6	0.55
9676272	2.34	0.57
9676433	1.7	0.69
9676636	'n/a'	0.8
9676839	1.49	0.36
9677000	0.96	0.64
9677260	0.96	0.74
9677487	1.17	0.67
9677726	1.81	0.44
9677918	1.17	0.36
9678067	1.49	0.5
9678238	1.28	0.54
9678388	1.49	0.43
9678575	'n/a'	0.67
9678762	'n/a'	0.47
9678949	1.91	0.34
9679258	1.6	0.34
9679460	'n/a'	0.47
9679663	1.7	0.32
9679873	1.17	0.1
9680187	1.06	0.28
9680376	'n/a'	0.51
9680565	'n/a'	0.42
9680756	1.06	0.36
9680948	1.06	0.04
9681224	'n/a'	0.12
9681501	0.96	0.23
9681739	'n/a'	0.36
9681977	'n/a'	0.37
9682215	1.28	0.19
9682437	1.06	0.22
9682643	'n/a'	0.35
9682850	1.38	0.22
9683048	1.17	0.17
9683300	0.85	0.42
9683493	'n/a'	0.64
9683687	0.53	0.36
9683876	'n/a'	0.59
9684065	'n/a'	0.3
9684254	1.17	0.46
9684441	1.17	0.26
9684542	1.49	0.2
9684895	0.74	0.42
9685071	1.06	0.42
9685307	'n/a'	0.67
9685543	0.64	0.49
9685787	0.74	0.27
9685953	0.85	0.26
9686201	'n/a'	0.42
9686449	1.17	0.24
9686609	0.96	0.25
9686818	0.96	0.25
9687074	1.17	0.56
9687297	'n/a'	0.29
9687520	'n/a'	0.38
